QCM || Question 1 ||  Dans le cas de l'action de stimuli physiologiques en excès, les cellules ne réagissent pas  |  La réponse cellulaire à l'agression dépend de l'intensité et de la durée d'action de l'agent impliqué  |  Les  réversibles aiguës présentent des changements de la différenciation cellulaire |  L'incapacité d'une cellule à s'adapter à un stimulus provoque la mort cellulaire  |  La réponse cellulaire à l'agression est identique pour tous les types cellulaires  |  La lésion est une altération morphologique cellulaire causée par de divers stimuli pathologiques  |  La cellule réagit à l'agression, modifiant son métabolisme et sa structure pour survivre  |  La nécrose est la première manifestation survenant dans la cellule sous l'action d'un agent pathogène d'intensité réduite  |  La réponse cellulaire à l'agression dépend de type cellulaire  |  Dans les  chroniques réversibles ne se produit aucun changement dans la structure cellulaire 
QCM || Question 163 ||  Microscopie : fibroblastes disposés en faisceaux courts séparés par des bandes de collagène  |  C'est une inflammation purulente diffuse  |  La tumeur la plus fréquente de la cavité buccale  |  Localisation : muqueuse jugale, langue, palais, plancher buccal  |  Variante : fibrome à cellules géantes  |  Macroscopie : formation nodulaire, bien délimité, rose, d'aspect pédiculé/sessile  |  C'est une tumeur épithéliale maligne  |  C'est une tumeur conjonctive maligne  |  C'est une tumeur épithéliale bénigne  |  C'est un tissu de granulation fibreux qui intervient dans la réparation conjonctive 
QCM || Question 164 ||  Macroscopie : non encapsulé, caractère infiltrant, avec des bords mal définis  |  Tumeur conjonctive maligne composée de fibroblastes atypiques  |  Intéresse les enfants (> 10 ans) et les jeunes adultes  |  Le stroma tumoral contient des vaisseaux sarcomateux  |  C'est une tumeur épithéliale maligne  |  Cʼest une forme particulière de carcinome squamocellulaire  |  Microscopie : faisceaux courts et bifurqués des cellules fusiformes avec pléomorphisme, mitose atypique et collagène en quantité variable  |  Lésion prémaligne de la cavité orale  |  Microscopie : tubulaire ou villeux  |  Cʼest une tumeur conjonctive bénigne 
QCM || Question 165 ||  Apparaît dans l'athérosclérose  |  Sarcome provenant du tissu adipeux  |  Localisation : joue, langue |  Peut-être bien différencié ou pléomorphe  |  Masses tumorales blanc jaunâtre  |  C'est une malformation congénitale  |  Il est transmis par voie aérienne  |  Présente des zones de nécrose et d'hémorragie  |  C'est une tumeur maligne qui ne métastase pas  |  C'est une accumulation de triglycérides 
QCM || Question 166 ||  Prolifération vasculaire composée de vaisseaux délimités par des cellules endothéliales atypiques  |  Tumeur maligne prenant naissance dans l'endothélium vasculaire  |  Le tissu interstitielle et la paroi vasculaire contient des infiltrats lymphoïdes |  Peut-être capillaire, caverneux, hygroma kystique  |  Tumeur bien délimitée, non encapsulée, composée de faisceaux de muscles lisses  |  Cʼest un carcinome de la cavité orale  |  Tumeur bénigne des vaisseaux lymphatiques  |  Tumeur mal délimitée, molle, grise “en baies de raisin”  |  Tumeurs bénignes très rares composées de muscles striés  |  Prolifération de vaisseaux lymphatiques ectasiés contenant lymphe à l'intérieur 
QCM || Question 167 ||  Microscopie : faisceaux de fibroblastes atypiques à disposition variée  |  Le rhabdomyoblaste est la cellule présente dans tous les types histologiques  |  Le rhabdomyoblaste est l'élément de diagnostic histologique  |  Tumeur maligne provenant des fibres musculaires striées  |  Tumeur nodulaire, bien délimitée, encapsulée  |  Tumeur maligne d'origine mélanocytaire, de pronostic sévère  |  La tumeur osseuse primitive la plus fréquente  |  Le sarcome le plus fréquent chez les enfants  |  Prolifération de cellules musculaires lisses fusiformes avec noyau “en cigare”  |  Variantes histologiques : embryonnaire, alvéolaire, pléomorphe  |  Ribosome  |  Lymphome  |  Hématome 
QCM || Question 168 ||  Carcinome adénoïde-kystique  |  Myoépithéliome adénoïde-kystique  |  Mucocèle buccale  |  Sialolithiase kystique  |  Sialadénite kystique secondaire  |  Kyste des canaux salivaires  |  Sialokyste  |  Kyste de rétention muqueuse  |  Sialadénite adénoïde kystique  |  Ranula 
QCM || Question 169 ||  Est produit par l'interruption de la continuité d'un canal salivaire avec élimination du produit de sécrétion dans le stroma environnant (traumatisme)  |  Située dans la glande parotide, il s'appelle grenouillette  |  Est généralement observée chez les enfants et jeunes adultes  |  Se présente sous forme d'un nodule constitué de tissu cartilagineux  |  C'est une forme de carcinome mucineux  |  Est une lésion tumorale qui touche exclusivement les glandes salivaires majeures |  Affecte les glandes salivaires mineures  |  Nodule fluctuant bien défini, surface lisse et transparente, couleur bleuâtre  |  C'est un vrai kyste  |  Localisation - lèvre inférieure, muqueuse jugale, langue ventrale, région sublinguale 
QCM || Question 170 ||  Le canal excréteur est rétréci par production de dentine d'irritation  |  C'est un adénocarcinome  |  Peut se développer latéralement de la racine d'une dent gangrenée  |  Cʼest un vrai kyste, délimité par un épithélium stratifié cylindrique/cubique, ± métaplasie squameuse  |  On l'appelle aussi sialokyste  |  Est dues à l'obstruction pathologique d'un canal avec sa dilatation kystique  |  Cʼest un kyste de rétention muqueux  |  Se présente sous forme d'une cavité remplie de mucus  |  Il trouve son origine dans les odontoblastes  |  On l'appelle aussi cystadénome mucineux 
QCM || Question 171 ||  Localisation : glandes sous-maxillaires / sublinguales mineures  |  C'est une tumeur épithéliale maligne  |  Cʼest une mucocèle développée au niveau du plancher buccal  |  Au microscope il montre une cavité kystique délimitée par un épithélium cylindrique  |  Donne des métastases dans le muscle mylohyoïdien  |  La cavité contient des lipides  |  Présente des dimensions plus grandes que la mucocèle  |  Prend naissance dans les fibroblastes  |  Elle porte aussi le nom de grenouillette  |  Formation nodulaire et fluctuante, consistance molle, couleur bleuâtre 
QCM || Question 172 ||  Cʼest une mucocèle qui repose sur le muscle mylo-hyoïdien  |  Formation arrondie à contenu liquidien, de 2 à 3 centimètres de diamètre |  Présente des dimensions plus petites que la mucocèle  |  Cavité kystique délimitée par un tissu de granulation /tissu fibreux |  C'est une forme d'adénocarcinome  |  C'est une forme de sarcome  |  Cʼest un kyste aussi appelé kyste dermoïde  |  On l'appelle aussi ranule  |  C'est une forme d'hémangiome caverneux  |  Ne contient pas dʼépithélium (pseudokyste) 
QCM || Question 173 ||  Un tissu lymphoïde abondant apparaît dans la paroi  |  Plus fréquente chez les patients atteints du SIDA  |  Cʼest un adénome composé de structures tubulaires d'aspect kystique |  Les cellules tumorales sécrètent le pigment de mélanine  |  Kyste semblable au celui de canal salivaire  |  On l'appelle aussi tumeur de Warthin  |  Origine : incertaine - débris branchiaux, canaux salivaires  |  Il est situé uniquement sur la peau  |  C'est une forme de lymphome  |  Localisation : plus fréquente dans la glande parotide 
QCM || Question 174 ||  Hyperplasie glandulaire  |  La glande affectée est hypoplasique |  Évolution : atrophie glandulaire, fibrose  |  Elle est située au niveau des glandes sébacées  |  Localisation : 80-90% submandibulaire  |  Elle touche les enfants de 1 à 4 ans  |  Formation de calculs dans les canaux excréteurs ou dans le parenchyme des glandes salivaires |  Les calculs peuvent migrer vers les ganglions lymphatiques  |  Microscopie : ectasies canalaires, calculs d'aspect lamellaire, sialadénite chronique + fibrose stromale  |  Facteurs favorisants : stase salivaire, inflammations 
QCM || Question 175 ||  Sialadénite tumorale  |  Sialadénite chronique non spécifique  |  Sialadénite aiguë secondaire  |  Sialadénite idiopathique  |  Sialadénite ischémique  |  Sialadénite aiguë primaire  |  Sialadénite infectieuse  |  Sialadénite de l'amylose  |  Sialadénite chronique spécifique  |  Sialadénite necrotique 
QCM || Question 176 ||  L'agent étiologique peut se propager par voies : ascendante / hématogène / lymphatique / directe  |  On l'appelle aussi stomatite  |  Étiologie : hyposécrétion salivaire, obstruction du canal excrétoire, causes infectieuses |  On l'appelle aussi chéilite  |  Représente la formation de calculs dans les canaux excréteurs des glandes salivaires  |  L'infection peut se propager par voie lymphatique - à partir dʼun processus de voisinage - otite, ostéomyélite des mâchoires, suppurations dentaires  |  L'infection peut se propager par voie hématogène : infections locale ou générale (septicémique)  |  C'est un adénome des glandes salivaires  |  C'est une hyperplasie physiologique  |  L'infection peut se propager par voie canalaire ascendante à partir de germes présents dans la cavité buccale (stomatite microbienne)
QCM || Question 177 ||  Cʼest une forme particulière de sialadénite sclérosante  |  Cʼest une sialadénite aiguë primaire  |  Agent étiologique : staphylocoque, streptocoque  |  Cʼest une forme de sarcoïdose |  Complications : surinfection bactérienne (abcès), orchite avec atrophie testiculaire secondaire, pancréatite (DS), méningite, méningo-encéphalite  |  Microscopie : infiltrat inflammatoire aigu (PMN) localisé (abcès) ou diffus (phlegmon)  |  Cʼest une sialadénite à virus ourlien  |  Cʼest aussi appelée oreillon  |  Microscopie : infiltrat lympho-plasmocytaire localisé dans le stroma périductal,  dégénératives des acini séreux → nécrose  |  Microscopie : infiltrat lympho-plasmocytaire péricanalaire, cellules épithéliales canalaires et acineuses tuméfiées avec inclusions virales cytoplasmiques et nucléaires ”en œil de hibou” 
QCM || Question 178 ||  La plupart affectent la chambre pulpaire  |  La plupart ont une origine épithéliale  |  La plupart sont des sarcomes  |  La plupart affectent la glande parotide  |  Les plus fréquentes sont les tumeurs secondaires (métastases)  |  2-6,5 % des tumeurs de la région cervicale  |  La plupart ont une origine conjonctive  |  Facteurs de risque : exposition aux rayonnements, prédisposition génétique, inflammation virale (EB, HPV, CMV), tabagisme  |  La plupart ont une origine odontogène  |  50 à 80 % de tumeurs bénignes 
QCM || Question 179 ||  Prolifération tumorale d'une cellule lymphoïde atypique – cellule de Reed-Sternberg |  La tumeur la plus fréquente des glandes salivaires majeures / mineures  |  Tumeur bénigne composée exclusivement de cellules myoépithéliales, sans présence de cellules épithéliales ou mésenchymateuses  |  On lʼappelle aussi myoépithéliome  |  C'est une tumeur épithéliale maligne  |  Cʼest un adénocarcinome NOS  |  Tumeur bénigne dʼorigine cellulaire myoépithéliale à différenciation épithéliale et mésenchymateuse  |  Présente une variété morphologique et architecturale marquée  |  Tumeur encapsulée (mobile), capsule incomplète au niveau des glandes mineures  |  Localisation : 80% des tumeurs des glandes parotides, rarement des glandes salivaires sous maxillaires, sublinguales 
QCM || Question 180 ||  Cʼest un lymphome à cellules B  |  Cʼest un adénolymphome ou cystadénome papillaire lymphomateux  |  Cʼest une tumeur maligne secondaire des glandes salivaires  |  Adénome composé de structures tubulaires d'aspect kystique, à projections papillaires délimitées par un épithélium bistratifié  |  Cʼest un lymphome hodgkinien  |  Cʼest un carcinome mucoépidermoïde  |  Stroma contient un abondant infiltrat lymphoïde à disposition folliculaire  |  Localisation : presque exclusivement dans la glande parotide  |  Développement lente et indolore  |  Cʼest un carcinome mixte épidermoïde non kératinisé et mucosécrétoire 
QCM || Question 181 ||  Cʼest un adénocarcinome à cellules acineuses  |  Cʼest un carcinome adénoïde kystique  |  Absence de cellules myoépithéliales  |  Macroscopie : tumeur encapsulée, gris pâle, d'aspect lobé et kystique avec un contenu clair / mucoïde  |  Tumeur épithéliale maligne caractérisée par une différenciation biphasique - canalaire et myoépithéliale  |  Tumeur constituée d'espaces kystiques et de projections papillaires délimitées par un épithélium bistratifié, avec infiltrat lymphoïde  |  Cʼest un adénome délimité par une capsule  |  Microscopie : prolifération tumorale formant des tubes / glandes tumorales à atypie variable et à caractère infiltrant  |  Évolution : métastases ganglionnaires régionales/à distance, hématogènes (poumon, os, cerveau)  |  Tumeur épithélial bénigne 
QCM || Question 182 ||  Localisation : 60-70% de glandes salivaires mineures (palatines)  |  Architecture cribriforme, solide ou tubulaire avec matériel basophile central, à prédilection pour l'invasion périneurale  |  Microscopie : tumeur épithéliale maligne caractérisée par une différenciation biphasique canalaire et myoépithéliale  |  Tumeur épithéliale maligne dans laquelle les cellules tumorales présentent une différenciation acinaire séreuse  |  Macroscopie : tumeur ferme, blanche, bien circonscrite avec bords infiltrants  |  Tumeur épithéliale maligne à capacité métastatique augmentée  |  Tumeur bénigne formée de tissu cartilagineux  |  Composé exclusivement de cellules myoépithéliales  |  C'est une tumeur épithéliale bénigne  |  Se produit exclusivement dans les glandes salivaires majeures 
QCM || Question 183 ||  Il s'agit de tumeurs épithéliales bénignes  |  Le lymphome de Hodgkin a un composant tumoral et composant réactif  |  Les lymphomes malins non hodgkiniens (LMNH) sont plus fréquents  |  Cʼest une prolifération tumorale d'une cellule lymphoïde atypique  |  Se présente sous forme d'un cystadénome  |  Ce sont des tumeurs malignes  |  Ce sont des tumeurs épithéliales malignes à capacité métastatique augmentée  |  C'est une forme de lymphadénite aiguë  |  Sont des tumeurs qui prend origine dans les vaisseaux lymphatiques  |  Les lymphomes non hodgkiniens peuvent être à cellules B et à cellules T 
QCM || Question 184 ||  Représente un processus de métaplasie osseuse  |  Complications : cellulite, ostéomyélite |  Aucune relation avec un processus inflammatoires péri apicaux chroniques restant dans l'alvéole  |  Processus infectieux situé dans le cortex osseux et le processus alvéolaire |  Au niveau du maxillaire supérieure forme un infiltrat tuberculeux apical  |  C'est une complication de la carie de l'émail  |  Au niveau du maxillaire supérieure - alvéolite humide  |  Cʼest une alvéolite post-extractionnelle  |  Le processus inflammatoire est localisé dans les alvéoles pulmonaires  |  Au niveau du maxillaire inférieure - alvéolite sèche (associée à une nécrose superficielle) 
QCM || Question 185 ||  Il n'y a pas de lyse osseuse  |  La peau sus-jacente présente des signes d'inflammation aiguë  |  C'est une inflammation granulomateuse  |  Les ostéoblastes sont intacts  |  La muqueuse buccale est congestive, les dents sont mobiles et douloureuses spontanément / percussion  |  Processus infectieux qui couvre tout l'os (cortex et médulla)   |  Peut survenir dans l'inflammation syphilitique  |  Infiltrat inflammatoire chronique avec remaniement osseux et formation d'os nouveau (réactif), fibrose  |  Peut fistuliser avec ouverture au niveau de la peau / cavité orale  |  Un exsudat purulent apparaît dans la moelle osseuse 
QCM || Question 186 ||  Lʼostéoradionécrose apparaît après une radiothérapie des tumeurs malignes des voies supérieures  |  Elle peut être produite par des produits chimiques (arsenic, mercure, phosphore)  |  Microscopie : nécrose osseuse +  des artères et des veines  |  C'est la conséquence de la dilatation des vaisseaux  |  Facteurs favorisants : physiques (irradiation), thermiques (électrocautérisation)  |  Processus de destruction osseuse secondaire à une ischémie locale  |  C'est une lésion cellulaire réversible chronique  |  Processus secondaire à une obstruction de l'artère coronaire |  La guérison se produit par régénération  |  C'est un processus de prolifération des ostéoblastes 
QCM || Question 187 ||  Se présentent souvent sous forme d'un cystadénome  |  Ils métastasent dans les ganglions régionaux  |  Sont des cavités intra-osseuses  |  La paroi des kystes présente des zones de nécrose  |  Kystes odontogènes inflammatoires peut se développer à partir des restes de la lame dentaire ou de l'organe de l'émail  |  Sont des tumeurs osseuses malignes  |  Les kystes odontogènes sont inflammatoires et de développement  |  Sont bordés par une paroi épithéliale  |  Les kystes peuvent être odontogènes et non odontogènes  |  Les cavités formées sont bordées d'un épithélium transitionnel 
QCM || Question 188 ||  Il peut être secondaire à un granulome apical qui touche les restes de Mallasez  |  La cavité kystique est tapissée par un épithélium non kératinisé  |  Cʼest un kyste odontogène inflammatoire  |  Formation à partir des cellules de l'épithélium du canal nasopalatin  |  Cʼest une variété de kyste dentigère  |  Cʼest un kyste odontogène de développement  |  La paroi est fibreuse, sans inflammation  |  Il représente 50-70% des kystes maxillaires  |  La lumière du kyste contient des amas de cellules kératinisées  |  Il se forme après un processus infectieux pulpaire et périapical 
QCM || Question 189 ||  Cʼest un kyste odontogène de développement  |  Cʼest un kyste périapical résiduel  |  La formation kystique entoure la couronne d'une dent temporaire/permanente non éruptée  |  Cʼest un kyste non odontogène  |  La cavité kystique est tapissée d'un épithélium pavimenteux stratifié kératinisé délimité par une capsule dans laquelle se trouvent des restes épithéliaux |  La cavité kystique est développée à partir de l'épithélium de l'organe de l'émail / restes de Mallasez, située au niveau de l'angle ou de la branche ascendante de la mandibule |  La lumière du kyste contient un liquide citrin, cellules inflammatoires, cristaux de cholestérol, macrophages chargés en lipides  |  Lumière du kyste contient des amas de cellules kératinisées |  Localement agressif, récurrences  |  Il est secondaire à un granulome apical 
QCM || Question 190 ||  Kyste parodontal latéral |  Kyste médian palatin  |  Kyste dentigère  |  Kyste médian de la mandibule  |  Kératokyste  |  Kyste d'éruption  |  Kyste nasopalatine  |  Kyste primordial  |  Kyste globulo-maxillaire  |  Kyste naso-alvéolaire 
QCM || Question 191 ||  Il peut être folliculaire, péricoronaire, coronaro-dentaire  |  La lésion est multiloculaire  |  Il est situé au niveau de la mandibule  |  Le contenu est hémorragique  |  Est formé par la dégénérescence kystique des restes épithéliaux dans le parodonte  |  Cʼest un kyste osseux essentiel (traumatique)  |  Cʼest un pseudokyste  |  Les cavités kystiques sont séparées par un tissu fibreux entre lequel se trouvent des cellules géantes multinucléées et des îlots de tissu ostéoïde/osseux  |  Cavité kystique à contenu séro-citrine/séro-hémorragique délimitée par une fine capsule conjonctive  |  Cʼest un kyste dentigère 
QCM || Question 192 ||  Se développe à partir de l'épithélium réduit de l'émail qui persiste à la surface de la couronne, étant relié à une dent incluse  |  Se développe à la place d'une dent, en dégénérant l'organe de l'émail d'une dent normale / surnuméraire avant la formation de l'émail ou de la dentine  |  Cʼest un kyste d'éruption  |  Macroscopie : en forme de larme  |  Cavité kystique non associée à une dent  |  Cavité kystique ronde, avec une paroi lisse qui est insérée sur le collet de la dent, la couronne proémine à l'intérieur du kyste  |  La formation kystique entoure la couronne d'une dent temporaire/permanente non éruptée  |  Cʼest un kyste parodontal latéral  |  Kyste délimité par un épithélium pavimenteux non kératinisé entouré d'une paroi fibreuse, inflammation absente  |  Cʼest un kyste odontogène de développement 
QCM || Question 193 ||  Cʼest une tumeur non odontogène  |  Se présente sous forme d'un nodule bien délimité, attaché à la dent  |  Rx caractéristique : “ bulles de savon ʼʼ, “ nid d'abeille” |  Il est formé de blastème métanéphrogène  |  Ne récidive pas après ablation chirurgicale  |  Tumeur odontogène bénigne, épithéliale  |  Tumeur localement invasive, lentement destructrice  |  C'est une tumeur conjonctive bénigne  |  Localisation au niveau de mandibule ascendante, maxillaire  |  Tumeur non encapsulée 
QCM || Question 194 ||  Cʼest une tumeur mésenchymateuses bénignes  |  Cʼest une tumeur composée de tissu myxomateux  |  La tumeur est encapsulée avec des zones solides et kystiques  |  Donne des métastases viscérales au niveau du poumon  |  Cʼest une tumeur maligne  |  Cʼest une tumeur odontogène épithéliale calcifiante  |  Histologique est identique à l'améloblastome, mais avec atypies cellulaires et mitoses  |  Donne des métastases ganglionnaires cervicales  |  Cʼest une tumeur odontogène  |  Cʼest une tumeur bénigne mixte 
QCM || Question 195 ||  Croissance lente et expansive, ne récidive pas  |  Origine dans les préaméloblastes / épithélium interne de l'émail  |  Tumeur constituée de tubes et de rosettes délimités par un épithélium malpighien |  Tumeur associée à une dent non éruptée  |  Tumeur non encapsulée, composé de tissu myxomateux  |  Tumeur encapsulée avec des zones solides et kystiques  |  Elle n'apparaît qu'au niveau de la langue  |  Tumeur odontogène épithéliale bénigne  |  Origine dans l'épithélium des glandes salivaires mineures  |  C'est un adénome en forme de polype 
QCM || Question 196 ||  Constitué de travées épaisses des cémentoblastes  |  La tumeur odontogène mixte bénigne la plus fréquente  |  On l'appelle aussi polype pulpaire  |  Cʼest un pseudokyste malin  |  Il métastase souvent  |  Histologique : odontome complexe, odontome composé  |  Prolifération anormale d'éléments dentoformants épithéliaux et conjonctifs  |  Interfère avec l'éruption normale  |  C'est une tumeur composée de tissu myxomateux  |  Tumeur dure, encapsulée, située dans l'épaisseur du maxillaire 
QCM || Question 197 ||  Fibrome  |  Améloblastome  |  Cémentoblastome  |  Fibrome dentaire central  |  Hémangiome  |  Myxome odontogène  |  Ostéome  |  Chondrome  |  Fibrome améloblastique  |  Myxome 
QCM || Question 198 ||  Le stroma tumoral contient des vaisseaux sarcomateux  |  C'est une tumeur conjonctive bénigne  |  Cʼest une tumeur maligne  |  La cellule tumorale synthétise le collagène proportionnel au degré de différenciation  |  Cellules tumorales fusiformes disposées en faisceaux courts et bifurqués  |  Le stroma tumoral contient des plages dʼostéoïde et des lamelles osseuses tumorales  |  Masse tumorale, bien circonscrite, encapsulée  |  Plages de cartilage tumoral avec augmentation de la densité cellulaire et atypies cellulaires  |  Provient de lʼépithélium cylindrique pseudostratifié  |  Cʼest une tumeur non-odontogène 
QCM || Question 199 ||  Processus destructif de nature bactérienne des tissus durs dentaires  |  Guérit à travers le processus de régénération  |  C'est une calcification dystrophique  |  La cavité carieuse est tapissée d'épithélium glandulaire  |  Elle peut être dysplasique  |  Déminéralisation du composant inorganique et la protéolyse des composants organiques  |  Affecte les dents temporaires/définitives  |  C'est une inflammation virale des tissus dentaires  |  Évolution irréversible chronique  |  Formation d'une cavité irrégulière appelée cavité carieuse 
QCM || Question 200 ||  Macroscopie – aspect polypoïde  |  Carie secondaire à une carie d'émail/du ciment  |  Microscopie - zone de désintégration, zone d'invasion, zone de sclérose dentinaire, zone de dentine réactionnelle  |  Évolution rapide - faible minéralisation, tubules dentinaires colonisés par des bactéries qui se multiplient rapidement  |  Carie primaire - rare  |  Peut se propager par le système lymphatique |  Microscopie - cellules géantes multinucléées de type Langhans  |  Il ne se propage pas en profondeur  |  Macroscopie - zone marron-jaune  |  Cʼest lʼétape initiale de la carie de l'émail 
QCM || Question 201 ||  Au stade initial, l'émail contient des thrombus fibrino-plaquettaires  |  Étape initiale de la carie dentaire  |  Elle est secondaire à la carie de ciment  |  Zone brune en surface / zone blanche opaque, d'aspect calcaire, adjacente à un point de contact  |  On a une hyperplasie des éléments inorganiques et organiques de l'émail  |  Elle est secondaire à la carie dentine  |  La cavité carieuse contient des vaisseaux dilatés (congestionnés)  |  Localisation au niveau des sillons, fissures et surfaces lisses des dents  |  La cavité carieuse contient une flore microbienne, des débris alimentaires et des structures déminéralisées et nécrotiques de l'émail  |  Forme conique 
QCM || Question 202 ||  Odontoblastes avec  dégénératives comme la dégénérescence hydropique  |  Microscopie : exsudat séreux, rare PMN, congestion vasculaire  |  Inflammation de la pulpe dentaire  |  Inflammation aseptique développe comme réaction aux toxines libérées par la flore microbienne des tubules dentinaires  |  Peut être ouverte (ulcérée/polypoïde)  |  Peut être fermée (scléro-atrophique / granulomateuse)  |  Elle peut être partielle ou totale  |  Microscopie : exsudat purulent, congestion des capillaires pulpaires, œdème |  Elle est causée par des bactéries pyogènes  |  Zones de hyalinisation et de calcification, avec infiltrat inflammatoire lymphoplasmocytaire 
QCM || Question 203 ||  L'espace parodontal contient un exsudat inflammatoire fibrineux  |  L'espace parodontal contient des fibres conjonctives avec  de stéatose et calcifications  |  Zone de nécrose de liquéfaction  |  L'espace parodontal s'élargit en raison de la lyse des tissus périapical en augmentant l'activité des ostéoclastes  |  Résultat d'une infection pulpaire propagée apicale ou secondaire à l'exacerbation de  chroniques des granulomes apicaux  |  Macroscopie : bourgeons de consistance molle, de couleur rouge, sanglants, fixés à la pulpe dentaire par un pédicule  |  Il est asymptomatique  |  Exsudat purulent, délimité par la fibrine initialement et plus tard par la membrane pyogène |  Collection purulente diffuse apicale  |  Collection purulente localisée apicale 
QCM || Question 204 ||  Évacuation de l'exsudat purulent dans la cavité buccale par le canal radiculaire et la chambre pulpaire ouverte  |  Aplasie pulpaire  |  Sinusite odontogène  |  Extension périmandibulaire  |  Peut se transformer en lipome  |  Hypoplasie pulpaire  |  Extension dans la mâchoire en produisant ostéomyélite, périostite  |  Précipitation de la dentine péritubulaire  |  Accumulation d'exsudat purulent dans la sous-muqueuse – abcès gingival (parulis) |  Agénésie pulpaire 
QCM || Question 205 ||  Constitué de tissu de granulation vasculaire, délimité par des bandes de fibres de collagène à la périphérie  |  Formation ronde ou piriforme, bien définie, consistance ferme couleur rouge / jaunâtre  |  Parodontite chronique non spécifique, localisée à l'apex d'une dent non vitale  |  Peut évoluer vers une mucocèle  |  On lʼappelle granulome interne de Palazzi (vrai aussi) |  Secondaire à la propagation des infections pulpaires par le foramen apical, ou par les canaux radiculaires accessoires  |  Il est disposé dans une zone de résorption sur la paroi interne de la dentine en forme de géode |  Peut évoluer vers un kyste radiculaire  |  En évolution se rétrécit en déposant la dentine d'irritation  |  Il se situe au niveau de la gencive 
QCM || Question 206 ||  Erythémateuse ou aiguë simple  |  Ulcéro-nécrotique  |  Métastatique  |  Ictérique  |  Atrophique  |  Desquamative  |  Carcinomateuse  |  Stéatosique  |  Vésiculaire déterminée par le virus herpétique  |  Sarcomateuse 
QCM || Question 207 ||  La forme tuberculeuse est la plus fréquente  |  Cʼest une inflammation de la muqueuse linguale |  Il y a une fibrose autour du collet  |  Cʼest une inflammation de la muqueuse jugale  |  Ulcérations cratériformes recouvertes de dépôts pseudomembraneux blanc-gris au niveau des papilles interdentaires  |  Infiltrat inflammatoire diffus lympho-plasmocytaire, macrophages  |  Gonflement de la muqueuse gingivale, rouge-violet, consistance molle, sanglante  |  Dans la lamina propria on peut observer congestion, infiltrat inflammatoire avec PNN  |  Les  commencent dans les papilles interdentaires et s'étendent à toute la gencive libre  |  Inflammation de la muqueuse gingivale en respectant les autres composants du parodonte 
QCM || Question 208 ||  Thrombophlébite  |  Infarctus  |  Ostéopériostite  |  Folliculite  |  Adénome toxique  |  Parulis, gingivo-stomatite  |  Dysplasie  |  Caries cervicales, pulpites rétrogrades  |  Foyer de Ghon  |  Lymphadénite, sinusite maxillaire 
QCM || Question 209 ||  Métastase par voie hématogène  |  C'est une forme dégénérative de parodontopathie  |  Peut-être non-inflammatoire  |  Se caractérise par une atrophie gingivale  |  La forme non-inflammatoire montre des abcès récents  |  La forme non-inflammatoire est la forme fibreuse  |  La forme inflammatoire est la plus courante  |   à l'aspect pseudotumoral, caractérisées par une augmentation de la muqueuse gingivale  |  La forme la plus courante est la forme dysplasique  |  Peut-être inflammatoire 
QCM || Question 210 ||  Microscopie : œdème, congestion, infiltrat inflammatoire diffus ly-plasmocytaire, macrophages |  Plage de cellules polyédriques avec cytoplasme granulaire et petits noyaux centraux  |  Macroscopie : gonflement de la muqueuse gingivale, couleur rouge-violet  |  Secondaire à une inflammation aiguë persistante, irritation chronique  |  Les fibroblastes proliférés présentent des mitoses atypiques  |  Hyperplasie de l'épithélium gingival sans détachement de la gencive  |  Il s'agit d'une lésion nodulaire solitaire encapsulée |  Fibrose, hémorragie  |  Cʼest la forme inflammatoire dʼhyperplasie gingivale localisées 
QCM || Question 211 ||  Représente un processus hyperplasique réactif secondaire à des irritations et traumatismes chroniques 	 |  C'est une pulpite chronique ouverte  |  C'est une hypoplasie gingivale généralisée  |  C'est une inflammation purulente localisée  |  Cʼest une lésion pseudotumorale  |  Macroscopie: formation nodulaire unique, rarement multiple  |  C'est une tumeur gingivale  |  Cʼest une parodontite chronique non spécifique, localisée à l'apex d'une dent non vitale  |  Se développe au voisinage du collet dentaire, sur la face vestibulaire ou dans les zones édentées  |  Cʼest une hyperplasie gingivale localisée 
QCM || Question 212 ||  On l'appelle aussi épulis télangiectasique  |  On l'appelle aussi granulome périphérique à cellules géantes  |  Est situé sur la gencive interdentaire  |  C'est une hypoplasie gingivale localisée  |  Récidive si elle n'est pas correctement excisée chirurgicalement  |  Cʼest une épulis congénitale du nouveau-né  |  La lésion est agressive - affecte le tissu osseux sous-jacent  |  Microscopiquement on a une nécrose pulpaire de colicvation  |  Lésion nodulaire, partiellement recouverte par la muqueuse gingivale  |  Cʼest une forme dʼépulis vasculaire 
QCM || Question 213 ||  On l'appelle aussi granulome pyogénique  |  Peut présenter des foyers de métaplasie osseuse  |  Est composé de tissu conjonctif dense avec infiltrat inflammatoire périvasculaire chronique  |  Il sʼappelle aussi épulis fibreux ostéogénique  |  Se caractérise par la prolifération de cellules géantes multinucléées  |  Cʼest une lésion pseudotumorale localisée gingivale  |  Il présente des plages de cellules polyédriques avec cytoplasme granulaire  |  Peut présenter des calcifications  |  Il prend naissance dans l'épithélium odontogène / améloblastique  |  Se développe dans des zones de métaplasie squameuse
